customerid,city,gender,senior_citizen,partner,dependents,tenure_months,contract,payment_method,monthly_charges,total_charges,churn_label,churn_score,churn_reason,churn_flag,avg_monthly_value,contract_risks,payment_risk,engagement_score,cltv,high_value
2542-HYGIQ,Palo Alto,Female,No,No,No,1,Month-to-month,Credit card (automatic),19.95,19.95,No,48,,0,19.95,2,0,10.475,19.95,0
6481-LXPWL,Palo Alto,Male,No,Yes,Yes,56,One year,Credit card (automatic),36.1,1971.5,No,38,,0,35.205357142857146,1,0,46.05,2021.6000000000001,1
6124-ACRHJ,San Mateo,Female,No,No,No,1,Month-to-month,Mailed check,19.75,19.75,No,32,,0,19.75,2,0,10.375,19.75,0
9362-MWODR,San Mateo,Female,No,No,Yes,40,Month-to-month,Credit card (automatic),64.1,2460.35,No,79,,0,61.50875,2,0,52.05,2564,1
9975-GPKZU,Alameda,Male,No,Yes,Yes,46,Two year,Credit card (automatic),19.75,856.5,No,56,,0,18.619565217391305,0,0,32.875,908.5,0
9625-RZFUK,Alameda,Male,No,Yes,Yes,63,Two year,Mailed check,19.7,1275.85,No,63,,0,20.2515873015873,0,0,41.35,1241.1,0
5153-LXKDT,Danville,Male,No,Yes,Yes,68,Two year,Electronic check,110.2,7467.5,No,37,,0,109.81617647058823,0,1,89.1,7493.6,1
5161-UBZXI,Alamo,Male,No,Yes,Yes,69,Two year,Credit card (automatic),106.35,7261.75,No,58,,0,105.2427536231884,0,0,87.675,7338.15,1
1020-JPQOW,Angwin,Female,No,Yes,No,56,Month-to-month,Electronic check,90.55,5116.6,No,63,,0,91.36785714285715,2,1,73.275,5070.8,1
7919-ZODZZ,Antioch,Female,No,Yes,Yes,10,One year,Mailed check,65.9,660.05,No,78,,0,66.005,1,0,37.95,659,0
0565-JUPYD,Benicia,Male,No,No,No,63,One year,Credit card (automatic),104.5,6590.8,No,43,,0,104.61587301587302,1,0,83.75,6583.5,1
6867-ACCZI,Bethel Island,Female,No,Yes,Yes,24,Two year,Mailed check,52.5,1208.15,No,47,,0,50.33958333333334,0,0,38.25,1260,0
5939-XAIXZ,Birds Landing,Female,No,No,No,19,Month-to-month,Mailed check,56.1,1033.9,No,27,,0,54.415789473684214,2,0,37.55,1065.9,0
9054-FOWNV,Brentwood,Male,No,Yes,Yes,22,Month-to-month,Electronic check,88.75,1885.15,No,48,,0,85.68863636363636,2,1,55.375,1952.5,0
8207-VVMYB,Clayton,Female,No,Yes,No,70,Two year,Bank transfer (automatic),26,2006.95,No,76,,0,28.670714285714286,0,0,48,1820,0
9732-EQMWY,Concord,Female,No,Yes,No,49,Month-to-month,Electronic check,99.4,5025,No,59,,0,102.55102040816327,2,1,74.2,4870.6,1
5269-NRGDP,Concord,Male,No,Yes,Yes,42,One year,Electronic check,73.15,3088.25,No,58,,0,73.5297619047619,1,1,57.575,3072.3,1
6195-MELTI,Pleasant Hill,Male,No,No,No,57,One year,Mailed check,54.65,3134.7,No,58,,0,54.99473684210526,1,0,55.825,3115.0499999999997,1
2121-JAFOM,Danville,Female,No,Yes,No,72,Two year,Credit card (automatic),115.55,8312.4,No,38,,0,115.44999999999999,0,0,93.775,8319.6,1
8818-DOPVL,El Cerrito,Female,Yes,No,No,46,Month-to-month,Electronic check,104.45,4863.85,No,76,,0,105.7358695652174,2,1,75.225,4804.7,1
1227-UDMZR,Fremont,Female,No,Yes,No,72,Two year,Bank transfer (automatic),91.15,6637.9,No,33,,0,92.19305555555555,0,0,81.575,6562.8,1
5198-HQAEN,Fremont,Male,No,Yes,Yes,35,One year,Electronic check,89.7,3165.6,No,44,,0,90.44571428571429,1,1,62.35,3139.5,1
2167-FQSTQ,Hayward,Female,No,Yes,No,72,Two year,Electronic check,92.4,6786.1,No,59,,0,94.2513888888889,0,1,82.2,6652.8,1
2819-GWENI,Hayward,Female,No,Yes,Yes,28,One year,Mailed check,19.9,543,No,41,,0,19.392857142857142,1,0,23.95,557.1999999999999,0
3572-UUHRS,Castro Valley,Male,No,No,No,45,One year,Bank transfer (automatic),18.85,867.3,No,78,,0,19.273333333333333,1,0,31.925,848.2500000000001,0
2692-PFYTJ,Hercules,Female,No,No,No,1,Month-to-month,Mailed check,25.75,25.75,No,67,,0,25.75,2,0,13.375,25.75,0
5955-EPOAZ,Livermore,Female,No,No,No,6,Month-to-month,Mailed check,20.95,109.5,No,77,,0,18.25,2,0,13.475,125.69999999999999,0
6821-JPCDC,Castro Valley,Female,No,Yes,No,48,One year,Electronic check,97.05,4692.95,No,66,,0,97.76979166666666,1,1,72.525,4658.4,1
8815-LMFLX,Martinez,Male,No,Yes,Yes,25,Month-to-month,Bank transfer (automatic),25.4,546.85,No,26,,0,21.874000000000002,2,0,25.2,635,0
9135-HSWOC,Fremont,Male,No,Yes,Yes,64,Two year,Bank transfer (automatic),19.7,1274.05,No,79,,0,19.90703125,0,0,41.85,1260.8,0
8582-KRHPJ,Moraga,Male,No,No,No,50,Month-to-month,Mailed check,35,1782.4,No,45,,0,35.648,2,0,42.5,1750,0
5811-IWXYM,Napa,Female,No,Yes,Yes,52,One year,Bank transfer (automatic),101.25,5301.1,No,25,,0,101.94423076923077,1,0,76.625,5265,1
7044-YAACC,Napa,Male,Yes,Yes,No,4,Month-to-month,Electronic check,70.2,280.35,No,53,,0,70.0875,2,1,37.1,280.8,0
1494-EJZDW,Nice,Female,No,Yes,Yes,10,Two year,Mailed check,20.15,220.8,No,74,,0,22.080000000000002,0,0,15.075,201.5,0
8189-XRIKE,Newark,Female,Yes,No,No,32,Month-to-month,Electronic check,90.95,2897.95,No,52,,0,90.5609375,2,1,61.475,2910.4,1
1506-YJTYT,Oakley,Male,No,Yes,Yes,45,Two year,Credit card (automatic),73.85,3371,No,76,,0,74.91111111111111,0,0,59.425,3323.2499999999995,1
4123-DVHPH,Orinda,Male,No,Yes,No,9,Month-to-month,Electronic check,88.05,801.3,No,30,,0,89.03333333333333,2,1,48.525,792.4499999999999,0
2228-BZDEE,Pleasanton,Female,No,No,No,54,Two year,Mailed check,20.1,1079.45,No,57,,0,19.989814814814817,0,0,37.05,1085.4,0
2789-CZANW,Dublin,Female,No,Yes,Yes,64,Two year,Bank transfer (automatic),110.3,6997.3,No,45,,0,109.3328125,0,0,87.15,7059.2,1
7596-LDUXP,Rodeo,Female,No,No,No,12,One year,Credit card (automatic),85.15,979.05,No,52,,0,81.58749999999999,1,0,48.575,1021.8000000000001,0
3740-RLMVT,Saint Helena,Male,Yes,Yes,No,67,One year,Bank transfer (automatic),60.95,4119.4,No,41,,0,61.483582089552236,1,0,63.975,4083.65,1
2192-OZITF,San Leandro,Female,No,No,No,45,Two year,Mailed check,73.55,3349.1,No,56,,0,74.42444444444445,0,0,59.275,3309.75,1
5651-CPDND,San Leandro,Male,No,No,No,10,Month-to-month,Mailed check,46,492.1,No,38,,0,49.21,2,0,28,460,0
2186-QZEYA,San Leandro,Female,Yes,No,No,29,Month-to-month,Bank transfer (automatic),58.55,1718.95,No,30,,0,59.27413793103448,2,0,43.775,1697.9499999999998,0
1131-ALZWV,San Lorenzo,Female,No,No,No,24,One year,Bank transfer (automatic),24.6,605.25,No,62,,0,25.21875,1,0,24.3,590.4000000000001,0
7729-XBTWX,San Ramon,Male,No,Yes,Yes,66,Two year,Mailed check,19.75,1344.5,No,58,,0,20.37121212121212,0,0,42.875,1303.5,0
9134-WYRVP,Suisun City,Male,No,No,No,51,One year,Mailed check,86.35,4267.15,No,74,,0,83.66960784313724,1,0,68.675,4403.849999999999,1
3284-SVCRO,Sunol,Female,No,Yes,No,45,Two year,Mailed check,25.5,1121.05,No,47,,0,24.912222222222223,0,0,35.25,1147.5,0
9732-OUYRN,Union City,Female,No,Yes,No,49,One year,Credit card (automatic),19,918.7,No,39,,0,18.748979591836736,1,0,34,931,0
0559-CKHUS,Pleasanton,Female,No,Yes,No,29,Two year,Mailed check,19.55,521.8,No,77,,0,17.99310344827586,0,0,24.275,566.95,0
2931-SVLTV,Vallejo,Male,No,Yes,Yes,40,Month-to-month,Credit card (automatic),110.1,4469.1,No,39,,0,111.7275,2,0,75.05,4404,1
7504-UWHNB,Vallejo,Male,No,No,No,25,Month-to-month,Electronic check,69.75,1729.35,No,26,,0,69.17399999999999,2,1,47.375,1743.75,0
2582-FFFZR,Vallejo,Female,No,No,No,22,Month-to-month,Electronic check,50.6,1073.3,No,62,,0,48.78636363636363,2,1,36.3,1113.2,0
8908-NMQTX,Walnut Creek,Male,No,No,No,72,Two year,Bank transfer (automatic),65.6,4566.5,No,75,,0,63.423611111111114,0,0,68.8,4723.2,1
1431-AIDJQ,Walnut Creek,Male,No,Yes,Yes,33,Two year,Credit card (automatic),82.1,2603.1,No,32,,0,78.88181818181818,0,0,57.55,2709.2999999999997,1
6288-LBEAR,Yountville,Female,No,No,No,23,Month-to-month,Mailed check,79.1,1783.75,No,75,,0,77.55434782608695,2,0,51.05,1819.3,0
8413-YNHNV,Oakland,Male,No,No,No,69,Two year,Mailed check,90.65,6322.1,No,55,,0,91.62463768115943,0,0,79.825,6254.85,1
5808-TOTXO,Oakland,Female,No,No,Yes,3,One year,Credit card (automatic),20.55,57.4,No,69,,0,19.133333333333333,1,0,11.775,61.650000000000006,0
4369-NYSCF,Oakland,Male,No,No,No,56,One year,Bank transfer (automatic),75.75,4284.65,No,56,,0,76.51160714285713,1,0,65.875,4242,1
6333-YDVLT,Oakland,Male,No,No,No,65,One year,Credit card (automatic),110,7138.65,No,78,,0,109.8253846153846,1,0,87.5,7150,1
5324-KTGCG,Emeryville,Male,No,Yes,No,71,One year,Electronic check,20.85,1539.75,No,67,,0,21.68661971830986,1,1,45.925,1480.3500000000001,0
5599-HVLTW,Oakland,Female,Yes,No,No,14,Month-to-month,Bank transfer (automatic),80.35,1058.1,No,39,,0,75.57857142857142,2,0,47.175,1124.8999999999999,0
7394-LWLYN,Oakland,Female,No,No,No,2,Month-to-month,Electronic check,70.15,123.8,No,75,,0,61.9,2,1,36.075,140.3,0
6873-UDNLD,Oakland,Male,No,No,No,40,Month-to-month,Electronic check,67.45,2731,No,55,,0,68.275,2,1,53.725,2698,1
2700-LUEVA,Oakland,Male,No,No,No,1,Month-to-month,Credit card (automatic),20.75,20.75,No,76,,0,20.75,2,0,10.875,20.75,0
0958-YHXGP,Oakland,Female,No,No,No,7,Month-to-month,Mailed check,69.9,497.3,No,80,,0,71.04285714285714,2,0,38.45,489.30000000000007,0
1101-SSWAG,Berkeley,Female,No,Yes,No,15,Month-to-month,Electronic check,51.1,711.15,No,33,,0,47.41,2,1,33.05,766.5,0
5743-KHMNA,Berkeley,Male,No,No,No,71,Two year,Bank transfer (automatic),25.55,1898.1,No,27,,0,26.733802816901406,0,0,48.275,1814.05,0
4194-FJARJ,Albany,Female,No,Yes,Yes,54,Two year,Bank transfer (automatic),60,3273.95,No,52,,0,60.6287037037037,0,0,57,3240,1
5325-UWTWJ,Berkeley,Male,No,Yes,No,31,Month-to-month,Credit card (automatic),90.55,2929.75,No,48,,0,94.50806451612904,2,0,60.775,2807.0499999999997,1
3969-GYXEL,Berkeley,Female,No,No,No,11,Month-to-month,Electronic check,76.4,838.7,No,41,,0,76.24545454545455,2,1,43.7,840.4000000000001,0
9208-OLGAQ,Berkeley,Female,Yes,No,No,18,Month-to-month,Electronic check,84.95,1443.65,No,74,,0,80.20277777777778,2,1,51.475,1529.1000000000001,0
3244-CQPHU,Berkeley,Female,Yes,No,No,72,Two year,Bank transfer (automatic),110.1,7746.7,No,57,,0,107.59305555555555,0,0,91.05,7927.2,1
2674-MLXMN,Richmond,Female,Yes,No,No,71,Month-to-month,Credit card (automatic),99.65,6951.15,No,77,,0,97.90352112676055,2,0,85.325,7075.150000000001,1
9708-HPXWZ,El Sobrante,Male,Yes,No,No,5,Month-to-month,Credit card (automatic),45.4,214.75,No,68,,0,42.95,2,0,25.2,227,0
6992-TKNYO,Richmond,Male,No,Yes,No,38,One year,Credit card (automatic),69,2669.45,No,23,,0,70.2486842105263,1,0,53.5,2622,1
4468-YDOVK,Richmond,Male,No,No,Yes,5,Month-to-month,Bank transfer (automatic),48.65,235.2,No,68,,0,47.04,2,0,26.825,243.25,0
5792-JALQC,San Rafael,Female,Yes,No,No,52,Two year,Bank transfer (automatic),59.85,3103.25,No,71,,0,59.67788461538461,0,0,55.925,3112.2000000000003,1
1230-QAJDW,Somes Bar,Male,No,No,No,3,Month-to-month,Mailed check,65.25,209.9,No,43,,0,69.96666666666667,2,0,34.125,195.75,0
2200-DSAAL,Greenbrae,Female,No,No,No,68,Two year,Electronic check,80.65,5330.2,No,70,,0,78.38529411764705,0,1,74.325,5484.200000000001,1
4302-ZYFEL,Belvedere Tiburon,Male,No,Yes,Yes,69,One year,Credit card (automatic),20.55,1403.1,No,32,,0,20.33478260869565,1,0,44.775,1417.95,0
9351-LZYGF,Bodega,Female,No,Yes,No,42,Month-to-month,Credit card (automatic),66.4,2727.8,No,38,,0,64.94761904761906,2,0,54.2,2788.8,1
4366-CTOUZ,Bodega Bay,Female,No,No,No,50,Two year,Mailed check,100.2,5038.45,No,53,,0,100.76899999999999,0,0,75.1,5010,1
1518-OMDIK,Rohnert Park,Male,No,Yes,No,33,Month-to-month,Credit card (automatic),44.55,1462.6,No,28,,0,44.32121212121212,2,0,38.775,1470.1499999999999,0
6671-NGWON,Dillon Beach,Female,No,No,No,7,Month-to-month,Mailed check,20.35,150.6,No,52,,0,21.514285714285712,2,0,13.675,142.45000000000002,0
0595-ITUDF,Fairfax,Male,No,Yes,Yes,64,Month-to-month,Electronic check,91.8,5960.5,No,37,,0,93.1328125,2,1,77.9,5875.2,1
1955-IBMMB,Forest Knolls,Male,No,No,No,59,Two year,Bank transfer (automatic),20.2,1192.3,No,65,,0,20.208474576271186,0,0,39.6,1191.8,0
0096-BXERS,Inverness,Female,No,Yes,No,6,Month-to-month,Electronic check,50.35,314.55,No,74,,0,52.425000000000004,2,1,28.175,302.1,0
3806-YAZOV,Lagunitas,Female,No,No,No,3,Month-to-month,Mailed check,18.8,56,No,67,,0,18.666666666666668,2,0,10.9,56.400000000000006,0
7998-ZLXWN,Larkspur,Female,No,Yes,No,15,Month-to-month,Credit card (automatic),20.45,330.8,No,78,,0,22.053333333333335,2,0,17.725,306.75,0
6253-WRFHY,Marshall,Male,No,Yes,Yes,13,One year,Electronic check,64.75,877.35,No,73,,0,67.48846153846154,1,1,38.875,841.75,0
9133-AYJZG,Mill Valley,Female,No,No,No,23,Month-to-month,Credit card (automatic),98.7,2249.1,No,71,,0,97.78695652173913,2,0,60.85,2270.1,1
2675-OTVVJ,Novato,Male,Yes,Yes,No,31,Month-to-month,Electronic check,89.45,2807.65,No,68,,0,90.56935483870969,2,1,60.225,2772.9500000000003,1
8680-CGLTP,Nicasio,Male,No,No,No,29,One year,Electronic check,58.75,1696.2,No,80,,0,58.4896551724138,1,1,43.875,1703.75,0
8430-TWCBX,Novato,Female,No,Yes,No,49,One year,Credit card (automatic),20.7,1032.05,No,50,,0,21.062244897959182,1,0,34.85,1014.3,0
5018-GWURO,Novato,Female,No,Yes,No,56,Month-to-month,Bank transfer (automatic),85.6,4902.8,No,20,,0,87.55,2,0,70.8,4793.599999999999,1
6741-QRLUP,Olema,Female,No,No,No,63,Two year,Credit card (automatic),80.3,4995.35,No,74,,0,79.29126984126985,0,0,71.65,5058.9,1
4737-HOBAX,Penngrove,Male,No,Yes,No,63,Two year,Credit card (automatic),79.8,5034.05,No,52,,0,79.90555555555555,0,0,71.4,5027.4,1
0537-QYZZN,Petaluma,Male,Yes,Yes,Yes,24,Month-to-month,Electronic check,79.85,1857.75,No,36,,0,77.40625,2,1,51.925,1916.3999999999999,0
3340-QBBFM,Petaluma,Male,Yes,Yes,No,36,One year,Credit card (automatic),54.1,1992.85,No,48,,0,55.356944444444444,1,0,45.05,1947.6000000000001,0
8200-KLNYW,San Geronimo,Female,No,Yes,No,21,One year,Mailed check,80.9,1714.95,No,36,,0,81.66428571428571,1,0,50.95,1698.9,0
3372-CDXFJ,San Quentin,Male,No,Yes,Yes,13,One year,Bank transfer (automatic),24.5,343.6,No,59,,0,26.430769230769233,1,0,18.75,318.5,0
4781-ZXYGU,Sausalito,Male,No,Yes,Yes,1,Month-to-month,Bank transfer (automatic),20.15,20.15,No,40,,0,20.15,2,0,10.575,20.15,0
7632-YUTXB,Stinson Beach,Female,No,Yes,Yes,25,One year,Mailed check,20.05,520.1,No,60,,0,20.804000000000002,1,0,22.525,501.25,0
2718-YSKCS,Tomales,Male,No,Yes,Yes,71,Two year,Bank transfer (automatic),19.6,1387.45,No,56,,0,19.541549295774647,0,0,45.3,1391.6000000000001,0
9896-UYMIE,Valley Ford,Male,No,No,No,66,One year,Bank transfer (automatic),114.3,7383.7,No,52,,0,111.87424242424242,1,0,90.15,7543.8,1
3488-PGMQJ,Alpine,Male,Yes,No,No,8,Month-to-month,Electronic check,74.5,606.55,Yes,80,Poor expertise of online support,1,75.81875,2,1,41.25,596,0
0853-NWIFK,Woodacre,Female,No,No,No,45,One year,Electronic check,100.3,4483.95,No,64,,0,99.64333333333333,1,1,72.65,4513.5,1
8212-CRQXP,Alviso,Female,No,Yes,No,22,Month-to-month,Credit card (automatic),80,1706.45,No,80,,0,77.56590909090909,2,0,51,1760,0
6980-CDGFC,Aptos,Female,No,Yes,No,67,One year,Bank transfer (automatic),20.85,1327.4,No,71,,0,19.811940298507466,1,0,43.925,1396.95,0
7691-XVTZH,Aromas,Female,No,Yes,No,68,Two year,Bank transfer (automatic),89.95,5974.3,No,64,,0,87.85735294117647,0,0,78.975,6116.6,1
2277-VWCNI,Brookdale,Female,Yes,No,No,4,Month-to-month,Mailed check,48.75,179.85,No,25,,0,44.9625,2,0,26.375,195,0
1088-CNNKB,Campbell,Male,No,Yes,No,63,One year,Credit card (automatic),80,5040.2,No,56,,0,80.0031746031746,1,0,71.5,5040,1
1930-BZLHI,Castroville,Male,No,No,No,21,One year,Mailed check,20.35,422.7,No,40,,0,20.128571428571426,1,0,20.675,427.35,0
5868-YTYKS,Davenport,Male,No,No,Yes,1,Month-to-month,Mailed check,20.25,20.25,No,48,,0,20.25,2,0,10.625,20.25,0
3525-DVKFN,Felton,Female,No,No,No,17,Two year,Mailed check,19.4,358.05,No,44,,0,21.061764705882354,0,0,18.2,329.79999999999995,0
1482-OXZSY,Freedom,Male,No,No,No,30,Month-to-month,Bank transfer (automatic),100.4,2936.25,No,37,,0,97.875,2,0,65.2,3012,1
0377-JBKKT,Gilroy,Male,No,Yes,Yes,22,Month-to-month,Mailed check,57.95,1271.8,No,41,,0,57.809090909090905,2,0,39.975,1274.9,0
5778-BVOFB,Hollister,Female,No,No,No,9,Month-to-month,Bank transfer (automatic),59.5,530.05,No,53,,0,58.89444444444444,2,0,34.25,535.5,0
3373-YZZYM,Los Gatos,Male,No,Yes,Yes,1,Month-to-month,Mailed check,19.2,19.2,No,46,,0,19.2,2,0,10.1,19.2,0
0228-MAUWC,Los Gatos,Male,No,No,No,19,Month-to-month,Electronic check,59.55,1144.6,No,39,,0,60.24210526315789,2,1,39.275,1131.45,0
7663-YJHSN,Moss Landing,Female,No,Yes,No,72,Two year,Bank transfer (automatic),103.95,7556.9,No,56,,0,104.95694444444445,0,0,87.975,7484.400000000001,1
4915-BFSXL,Mount Hermon,Male,No,Yes,Yes,70,Two year,Credit card (automatic),68.95,4858.7,No,60,,0,69.41,0,0,69.475,4826.5,1
3086-RUCRN,Paicines,Female,No,No,No,66,Month-to-month,Bank transfer (automatic),103.1,6595,No,46,,0,99.92424242424242,2,0,84.55,6804.599999999999,1
5215-LNLDJ,San Juan Bautista,Female,No,Yes,Yes,7,Month-to-month,Electronic check,24.7,149.05,No,52,,0,21.292857142857144,2,1,15.85,172.9,0
7576-JMYWV,San Martin,Female,Yes,Yes,Yes,46,Month-to-month,Electronic check,110.2,4972.1,No,55,,0,108.08913043478262,2,1,78.1,5069.2,1
0257-KXZGU,Santa Clara,Female,No,Yes,Yes,32,Month-to-month,Bank transfer (automatic),62.45,2045.55,No,74,,0,63.9234375,2,0,47.225,1998.4,0
1307-ATKGB,Santa Clara,Male,No,No,No,24,Month-to-month,Electronic check,89.55,2187.15,No,41,,0,91.13125000000001,2,1,56.775,2149.2,1
3714-XPXBW,Santa Cruz,Female,No,No,No,37,Month-to-month,Credit card (automatic),78.9,2976.95,No,64,,0,80.4581081081081,2,0,57.95,2919.3,1
1850-AKQEP,Santa Cruz,Male,No,No,Yes,8,Month-to-month,Mailed check,20.35,178.7,No,42,,0,22.3375,2,0,14.175,162.8,0
2824-DXNKN,Santa Cruz,Female,No,Yes,Yes,72,Two year,Bank transfer (automatic),71.45,5025.85,No,30,,0,69.80347222222223,0,0,71.725,5144.400000000001,1
5227-JSCFE,Scotts Valley,Male,Yes,Yes,No,71,Two year,Credit card (automatic),46.35,3353.4,No,28,,0,47.23098591549296,0,0,58.675,3290.85,1
0848-ZGQIJ,Saratoga,Female,No,Yes,No,16,Month-to-month,Bank transfer (automatic),94.65,1461.15,No,36,,0,91.321875,2,0,55.325,1514.4,0
3621-CHYVB,Soquel,Female,No,Yes,No,57,Month-to-month,Bank transfer (automatic),49.9,2782.4,No,68,,0,48.8140350877193,2,0,53.45,2844.2999999999997,1
8042-RNLKO,Watsonville,Male,No,No,No,66,One year,Bank transfer (automatic),25.45,1699.15,No,48,,0,25.74469696969697,1,0,45.725,1679.7,0
5372-FBKBN,San Jose,Female,No,No,Yes,21,Month-to-month,Mailed check,20.75,452.2,No,39,,0,21.53333333333333,2,0,20.875,435.75,0
0420-TXVSG,San Jose,Male,No,Yes,No,66,Two year,Credit card (automatic),66.1,4428.45,No,73,,0,67.09772727272727,0,0,66.05,4362.599999999999,1
6217-TOWGS,San Jose,Female,No,Yes,No,17,Month-to-month,Bank transfer (automatic),75.4,1322.55,No,64,,0,77.79705882352941,2,0,46.2,1281.8000000000002,0
1045-LTCYT,San Jose,Female,No,Yes,Yes,8,Month-to-month,Credit card (automatic),21.05,139.75,No,78,,0,17.46875,2,0,14.525,168.4,0
1544-JJMYL,San Jose,Male,No,No,No,27,One year,Credit card (automatic),69.35,1927.3,No,60,,0,71.38148148148149,1,0,48.175,1872.4499999999998,0
4636-JGAAI,San Jose,Male,No,Yes,No,34,Month-to-month,Mailed check,88.85,3000.25,No,70,,0,88.24264705882354,2,0,61.425,3020.8999999999996,1
6874-SGLHU,San Jose,Male,No,No,No,30,One year,Bank transfer (automatic),97,3021.3,No,23,,0,100.71000000000001,1,0,63.5,2910,1
5951-AOFIH,San Jose,Male,No,No,No,33,Month-to-month,Credit card (automatic),66.4,2245.4,No,69,,0,68.04242424242425,2,0,49.7,2191.2000000000003,1
3059-NGMXB,San Jose,Male,No,Yes,Yes,14,Month-to-month,Mailed check,69.2,944.65,No,24,,0,67.475,2,0,41.6,968.8000000000001,0
8652-YHIYU,San Jose,Female,No,No,Yes,16,One year,Credit card (automatic),79.5,1264.2,No,64,,0,79.0125,1,0,47.75,1272,0
5278-PNYOX,San Jose,Female,No,No,No,49,Two year,Credit card (automatic),100.65,4917.75,No,52,,0,100.36224489795919,0,0,74.825,4931.85,1
3486-HOOGQ,San Jose,Female,No,Yes,Yes,70,Two year,Bank transfer (automatic),79.7,5743.3,No,41,,0,82.04714285714286,0,0,74.85,5579,1
5061-PBXFW,San Jose,Female,No,Yes,Yes,32,Month-to-month,Bank transfer (automatic),61.4,1864.65,No,51,,0,58.2703125,2,0,46.7,1964.8,0
8630-FJLIB,San Jose,Female,No,No,No,18,Month-to-month,Electronic check,69.8,1221.65,No,68,,0,67.86944444444445,2,1,43.9,1256.3999999999999,0
3891-NLXJB,San Jose,Male,No,No,No,37,Two year,Mailed check,40.55,1390.85,No,24,,0,37.59054054054054,0,0,38.775,1500.35,0
4749-OJKQU,San Jose,Female,No,No,No,4,Month-to-month,Electronic check,75.65,302.35,No,31,,0,75.5875,2,1,39.825,302.6,0
0577-WHMEV,San Jose,Female,No,Yes,No,16,Month-to-month,Electronic check,90.7,1374.9,No,73,,0,85.93125,2,1,53.35,1451.2,0
5453-AXEPF,San Jose,Male,No,Yes,No,17,Month-to-month,Bank transfer (automatic),80.5,1336.9,No,76,,0,78.64117647058823,2,0,48.75,1368.5,0
3639-XJHKQ,San Jose,Female,No,No,Yes,19,Month-to-month,Electronic check,60.6,1297.8,No,33,,0,68.30526315789473,2,1,39.8,1151.4,0
3716-LRGXK,San Jose,Male,No,Yes,No,60,Two year,Credit card (automatic),101.15,6067.4,No,35,,0,101.12333333333332,0,0,80.575,6069,1
2263-SFSQZ,San Jose,Male,No,Yes,Yes,51,Two year,Mailed check,24.95,1222.25,No,37,,0,23.965686274509803,0,0,37.975,1272.45,0
9950-MTGYX,San Jose,Male,No,Yes,Yes,28,Two year,Credit card (automatic),20.3,487.95,No,73,,0,17.426785714285714,0,0,24.15,568.4,0
3397-AVTKU,Mount Hamilton,Male,No,No,No,43,Two year,Electronic check,60,2548.55,No,73,,0,59.268604651162796,0,1,51.5,2580,1
4825-FUREZ,San Jose,Male,No,Yes,No,42,Two year,Electronic check,20.25,835.5,No,61,,0,19.892857142857142,0,1,31.125,850.5,0
2672-OJQZP,Stockton,Female,No,No,No,1,Month-to-month,Mailed check,44.75,44.75,No,30,,0,44.75,2,0,22.875,44.75,0
3134-DSHVC,Stockton,Female,No,No,No,63,Two year,Credit card (automatic),98,6218.45,No,75,,0,98.70555555555555,0,0,80.5,6174,1
7821-DPRQE,Stockton,Male,No,Yes,No,68,Month-to-month,Electronic check,107.7,7320.9,No,53,,0,107.66029411764706,2,1,87.85,7323.6,1
2001-EWBQU,Stockton,Female,No,No,No,60,Two year,Electronic check,104.7,6333.8,No,75,,0,105.56333333333333,0,1,82.35,6282,1
1608-GMEWB,Stockton,Male,Yes,No,No,45,Month-to-month,Bank transfer (automatic),93.9,4200.25,No,58,,0,93.33888888888889,2,0,69.45,4225.5,1
6695-AMZUF,Stockton,Female,No,Yes,No,70,Two year,Credit card (automatic),86.45,5950.2,No,54,,0,85.00285714285714,0,0,78.225,6051.5,1
8410-BGQXN,Angels Camp,Male,No,No,No,4,Month-to-month,Mailed check,19.4,93.4,No,54,,0,23.35,2,0,11.7,77.6,0
1619-YWUBB,Avery,Female,No,Yes,No,68,Two year,Credit card (automatic),24.95,1614.9,No,72,,0,23.748529411764707,0,0,46.475,1696.6,0
7611-YKYTC,Burson,Male,No,Yes,Yes,22,Month-to-month,Bank transfer (automatic),75,1573.95,No,48,,0,71.54318181818182,2,0,48.5,1650,0
7501-VTYLJ,Sacramento,Female,No,No,Yes,2,Month-to-month,Mailed check,51.55,106.2,No,72,,0,53.1,2,0,26.775,103.1,0
0365-GXEZS,Copperopolis,Male,No,Yes,No,18,Month-to-month,Electronic check,78.2,1468.75,No,79,,0,81.59722222222223,2,1,48.1,1407.6000000000001,0
